@lat,@lon,addr:housenumber,addr:street,addr:postcode
51.1048172,-114.1865786,27,Silver Springs Drive NW,T3B 4N3
51.1056795,-114.1907700,7235,Silver Mead Road NW,T3B 3V1
51.1267403,-114.2083415,166,Crowfoot Way NW,T3G 4M4
51.0694202,-114.0084930,2050,21 Street NE,T2E 6S5
51.0694641,-114.0077621,2288,18 Avenue NE,T2E 6S5
51.0694290,-114.0070022,2300,18 Avenue NE,T2E 8R1
51.0692963,-114.0115593,2066,18 Avenue NE,T2E 8N5
51.0686226,-114.0048206,2333,18 Avenue NE,T2E 8T6
51.0658279,-114.0207692,1717,14 Avenue NE,T2E 1G3
51.0719067,-114.1096129,2103,20 Street NW,T2M 3W1
51.0302014,-114.1090993,2039,26 Avenue SW,T2T 1E5
51.0939142,-114.0137664,4629,McCall Way NE,T2E 8A5
51.0528048,-114.0927128,1414,Kensington Road NW,T2N 3P9
51.1629229,-114.1252108,12192,Symons Valley Road NW,T3P0A3
51.1665395,-114.1299339,12600,Symons Valley Road NW,T3P 0A3
51.1661634,-114.1299467,12550,Symons Valley Road NW,T3P 0A3
51.1668653,-114.1303704,12618,Symons Valley Road NW,T3P 0A3
51.0237582,-114.1087654,3410,20 Street SW,T2T 3Z2
51.0237346,-114.1079578,2015,33 Avenue SW,T2T 1Z5
51.0480295,-114.0098575,1930,Maynard Road SE,T2E 6J8
51.0467109,-114.0005465,"#102, 2535",3 Avenue SE,T2A 7W5
50.9965634,-113.9850674,6328,30 Street SE,T2C 1V6
50.9949390,-113.9854569,6503,30 Street SE,T2C 1R4
50.9946011,-113.9834409,3508,66 Avenue SE,T2C 1P3
50.9969523,-113.9839549,6323,35 Street SE,T2C 1N1
50.9949222,-113.9838383,3511,64 Avenue SE,T2C 1N3
50.9974482,-113.9844814,3525,62 Avenue SE,T2C 1P5
50.9951880,-113.9829302,3523,64 Avenue SE,T2C 1N3
50.9950869,-113.9835009,3517,64 Avenue SE,T2C 1N3
50.9937219,-113.9656558,4799,68 Avenue SE,T2C 5C1
51.0241781,-114.1074875,2008,33 Avenue SW,T2T 1Z4
51.0241897,-114.1079331,2018,33 Avenue SW,T2T 1Z4
51.0243314,-114.1084481,2032,33 Avenue SW,T2T 1Z4
51.1140155,-114.2103468,11,Scenic Acres Gate NW,T3L 1E4
51.1280874,-114.2035273,130,Crowfoot Terrace NW,T3G 4J8
51.0390477,-114.1005648,134,Scarboro Avenue SW,T3C 2H1
51.0407416,-114.0976812,1612,14 Avenue SW,T3C 0W5
51.0420605,-114.0940911,1347,12 Avenue SW,T3C 0P6
51.0416523,-114.0952062,1211,14 Street SW,T3C 1C4
51.0387215,-114.0930480,1320,16 Avenue SW,T3C 3S6
51.0391839,-114.0940194,1339,15 Avenue SW,T3C 3V3
51.0387276,-114.0938446,1338,16 Avenue SW,T3C 0Z6
51.0380581,-114.0938647,1422,17 Avenue SW,T2T 0C3
51.0406199,-114.0943009,1320,14 Street SW,T3C 1C5
51.0401346,-114.0933735,1331,14 Avenue SW,T3C 0W3
51.0411308,-114.0938422,1337,13 Avenue SW,T3C 0T4
51.0397057,-114.0935207,1330,15 Avenue SW,T3C 3N6
51.0380026,-114.0935132,1410,17 Avenue SW,T2T 0C3
51.0411153,-114.0934067,1333,13 Avenue SW,T3C 0T4
51.0429278,-114.0924057,1315,11 Avenue SW,T3C 0M7
51.0419628,-114.0919773,1309,12 Avenue SW,T3C 0P6
51.0415327,-114.0920061,1310,13 Avenue SW,T3C 0T3
51.0415565,-114.0930687,1328,13 Avenue SW,T3C 0T3
51.0439207,-114.0941974,1015,13 Street SW,T3C 3Y9
51.0434467,-114.0932881,1334,11 Avenue SW,T3C 0M6
51.0435273,-114.0955203,1516,11 Avenue SW,T3C 0M9
51.0439535,-114.0959583,1525,10 Avenue SW,T3C 0J6
51.0441731,-114.0983271,1627,10 Avenue SW,T3C 0J8
51.0440022,-114.0976557,1615,10 Avenue SW,T3C 0J7
51.0429207,-114.0942286,1400,12 Avenue SW,T3C 0P7
51.0445576,-114.0975484,1616,10 Avenue SW,T3C 0J5
51.0425174,-114.0927588,1320,12 Avenue SW,T3C 3R6
51.0429025,-114.0916718,1305,11 Avenue SW,T3C 3P6
51.0424868,-114.0917195,1312,12 Avenue SW,T3C 3P8
51.0443890,-114.0895971,1216,10 Avenue SW,T3C 0J2
51.0428386,-114.0893592,1207,11 Avenue SW,T3C 0M5
51.0438555,-114.0907967,1231,10 Avenue SW,T3C 0J3
51.0464346,-114.0845791,1020,8 Avenue SW,T2P 1J2
51.0444209,-114.0903014,1322,10 Avenue SW,T3C 0J2
51.0405330,-114.0731330,525,13 Avenue SW,T2R 0K4
51.0401201,-114.0737931,540,14 Avenue SW,T2R 0M6
51.0386939,-114.0820253,1509,8 Street SW,T2R 1C1
51.0388605,-114.0822341,907,15 Avenue SW,T2R 0S2
51.0388726,-114.0828817,923,15 Avenue SW,T2R 0S2
51.0398510,-114.0831433,927,14 Avenue SW,T2R 0N8
51.0388618,-114.0824449,911,15 Avenue SW,T2R 0S2
51.0393703,-114.0831234,930,15 Avenue SW,T2R 0S4
51.0394410,-114.0857764,1028,15 Avenue SW,T2R 1M9
51.0399677,-114.0863076,1404,10 Street SW,T2R 1E6
51.0399543,-114.0856570,1025,14 Avenue SW,T2R 0N9
51.0398708,-114.0846471,1001,14 Avenue SW,T2R 1L2
51.0399650,-114.0859892,1029,14 Avenue SW,T2R 0N9
51.0390010,-114.0856111,1023,15 Avenue SW,T2R 0S5
51.0404382,-114.0857929,1028,14 Avenue SW,T2R 0P1
51.0399151,-114.0852137,1015,14 Avenue SW,T2R 0N9
51.0394568,-114.0863251,1040,15 Avenue SW,T2R 0S6
51.0394366,-114.0853147,1020,15 Avenue SW,T2R 0S6
51.0405498,-114.0904904,1224,14 Avenue SW,T3C 0V9
51.0405688,-114.0909161,1234,14 Avenue SW,T3C 0V9
51.0443597,-114.0877852,1140,10 Avenue SW,T2R 0B6
51.0461966,-114.0760089,640,8 Avenue SW,T2P 1G7
51.0476547,-114.0542114,428,6 Avenue SE,T2G 1T4
51.0509249,-114.0617583,115,2 Avenue SE,T2G 0B2
51.0505321,-114.0612310,122,3 Avenue SE,T2G 5G4
51.0509575,-114.0612963,123,2 Avenue SE,T2G 0B2
51.0508866,-114.0610500,127,2 Avenue SE,T2G 0B2
51.0509634,-114.0615132,119,2 Avenue SE,T2N 4Z4
51.0456131,-114.0758689,635,8 Avenue SW,T2P 3M3
51.0456932,-114.0782162,777,8 Avenue SW,T2P 3R5
51.0473161,-114.0820445,910,7 Avenue SW,T2P 3N8
51.0476909,-114.0814671,609,8 Street SW,T2P 2A6
51.0477431,-114.0832666,608,9 Street SW,T2P 2B3
51.0464573,-114.0851373,1020,8 Avenue SW,T2P 1J2
51.0468655,-114.0850080,1023,7 Avenue SW,T2P 1A8
51.0403782,-114.0845619,1004,14 Avenue SW,T2R 0P1
51.0423384,-114.0860119,1036,12 Avenue SW,T2R 0J6
51.0423197,-114.0853809,1026,12 Avenue SW,T2R 0J6
51.0432307,-114.0843941,1006,11 Avenue SW,T2R 0G3
51.0413664,-114.0856027,1028,13 Avenue SW,T2R 0L6
51.0403569,-114.0850029,1014,14 Avenue SW,T2R 0P1
51.0417711,-114.0850431,1011,12 Avenue SW,T2R 0J5
51.0423100,-114.0844966,1115,9 Street SW,T2R 1C4
51.0426353,-114.0846508,1005,11 Avenue SW,T2R 0G1
51.0436829,-114.0850066,1021,10 Avenue SW,T2R 0B7
51.0465374,-114.0858908,1038-1040,8 Avenue SW,T2P 1J2
51.0409029,-114.0854767,1021,13 Avenue SW,T2R 0L5
51.0423189,-114.0857056,1030,12 Avenue SW,T2R 0J6
51.0442276,-114.0843175,1010,10 Avenue SW,T2R 1M4
51.0403558,-114.0831179,924,14 Avenue SW,T2R 0N7
51.0394595,-114.0845699,1000,15 Avenue SW,T2R 0S6
51.0419831,-114.0731191,530,12 Avenue SW,T2R 0B1
51.0419512,-114.0722011,510,12 Avenue SW,T2R 0X5
51.0422947,-114.0697380,333,11 Avenue SW,T2R 1L9
51.0417936,-114.0894009,1207,12 Avenue SW,T3C 3S7
51.0410117,-114.0910444,1235,13 Avenue SW,T3C 0T2
51.0395766,-114.0904462,1222,15 Avenue SW,T3C 0X5
51.0404970,-114.0898385,1212,14 Avenue SW,T3C 0V9
51.0396074,-114.0913142,1240,15 Avenue SW,T3C 0X5
51.0391322,-114.0904186,1225,15 Avenue SW,T3C 0X6
51.0395963,-114.0900173,1216,15 Avenue SW,T3C 0X5
51.0391494,-114.0919670,1305,15 Avenue SW,T3C 0X8
51.0401107,-114.0922202,1309,14 Avenue SW,T3C 0W3
51.0391351,-114.0923511,1311,15 Avenue SW,T3C 0X8
51.0405396,-114.0894385,1208,14 Avenue SW,T3C 0V9
51.0415221,-114.0906874,1228,13 Avenue SW,T3C 0T1
51.0400875,-114.0906333,1225,14 Avenue SW,T3C 0W1
51.0391309,-114.0913541,1239,15 Avenue SW,T3C 0X6
51.0391345,-114.0909563,1231,15 Avenue SW,T3C 0X6
51.0395724,-114.0908832,1236,15 Avenue SW,T3C 0X5
51.0418019,-114.0855727,1027,12 Avenue SW,T2R 0J5
51.0427501,-114.0842085,1003,11 Avenue SW,T2R 0G2
51.0426609,-114.0827336,919,11 Avenue SW,T2R 1P3
51.0161008,-114.1336684,3333,Richardson Way SW,T3E 7B6
51.0185288,-114.1231832,3910,Quesnay Wood Drive SW,T3E 8G1
51.0229897,-114.1520803,3524,45 Street SW,T3E 3V2
51.0304936,-114.1418082,2631,37 Street SW,T3E 3B2
51.0330435,-114.0974834,1601,23 Avenue SW,T2T 0V1
51.0325882,-114.0980415,1612,24 Avenue SW,T2T 0Y2
51.0330432,-114.0980069,1611,23 Avenue SW,T2T 0V1
51.0344353,-114.1020079,2216,17B Street SW,T2T 4S8
51.0335620,-114.1007624,2315,16A Street SW,T2T 4K3
51.0344860,-114.1001198,220,16A Street SW,T2T 4K2
51.0340740,-114.1017547,2306,17B Street SW,T2T 4S8
51.0346907,-114.1019777,2210,17B Street SW,T2T 4S8
51.0348483,-114.1018457,1721,21 Avenue SW,T2T 0N3
51.1162746,-114.2060920,8080,Silver Springs Boulevard NW,T3B 5G6
51.0483443,-114.0847491,1078,6 Avenue SW,T2P 5N6
51.0483661,-114.0854954,1088,6 Avenue SW,T2P 5N3
51.0474364,-114.0864456,683,10 Street SW,T2P 5G3
51.0469288,-114.0863957,1105,7 Avenue SW,T2P 1B2
51.0473882,-114.0844461,1000,7 Avenue SW,T2P 5L5
51.1275799,-114.1528188,46,Edgebyne Crescent NW,T3A 4A9
51.1274858,-114.1526791,32,Edgebyne Crescent NW,T3A 4A9
51.1335261,-114.1570311,250,Edgepark Boulevard NW,T3A 3S2
50.9667358,-113.9911841,3111,Shepard Place SE,T2C 4P1
51.0476690,-114.0806946,835,6 Avenue SW,T2P 0V4
51.0476327,-114.0793880,801,6 Avenue SW,T2P 3W2
51.0496736,-114.0841825,1009,4 Avenue SW,T2P 0K8
51.0465469,-114.0883550,750,11 Street SW,T2P 3N7
51.0464800,-114.0879990,1134,8 Avenue SW,T2P 1J5
51.0464858,-114.0877214,1126,8 Avenue SW,T2P 1J5
51.0464487,-114.0882111,1136,8 Avenue SW,T2P 1J5
51.0448499,-114.0818651,907,9 Avenue SW,T2P 1L3
51.0456868,-114.0772183,707,8 Avenue SW,T2P 1H5
51.0452657,-114.0769377,700,9 Avenue SW,T2P 3V4
51.0456725,-114.0752190,621,8 Avenue SW,T2P 0W9
50.9281296,-114.0381780,13825,Parkside Drive SE,T2J 5A8
51.0876073,-114.0538965,3915,3A Street NE,T2E 6S7
51.0851604,-114.0514938,3702,Edmonton Trail NE,T2E 3P4
51.0856794,-114.0513496,3712,Edmonton Trail NE,T2E 3P4
51.0856589,-114.0499214,635,37 Avenue NE,T2E 2M1
51.0890019,-114.0535058,422,40 Avenue NE,T2E 2M7
51.0889933,-114.0543331,416,40 Avenue NE,T2E 2M7
51.0335066,-114.1025930,2317,17B Street SW,T2T 4S9
51.0337698,-114.1025977,2311,17B Street SW,T2T 4S9
51.0340086,-114.1026255,2305,17B Street SW,T2T 4S9
51.0342134,-114.1026016,2223,17B Street SW,T2T 4S9
51.0343495,-114.1025988,2217,17B Street SW,T2T 4S9
51.0344856,-114.1025694,2215,17B Street SW,T2T 4S9
51.0346230,-114.1025686,2211,17B Street SW,T2T 4S9
51.0347667,-114.1025511,2207,17B Street SW,T2T 4S9
51.0348915,-114.1026325,2203,17B Street SW,T2T 4S9
51.0334119,-114.1017839,1702,23 Avenue SW,T2T 0V2
51.0336750,-114.1017850,2316,17B Street SW,T2T 4S8
51.0338043,-114.1016672,2309,17 Street SW,T2T 4M7
51.0339374,-114.1016669,2308,17B Street SW,T2T 4S8
51.0342220,-114.1020108,2224,17B Street SW,T2T 4S8
51.0854726,-114.0631634,3717,Centre Street N,T2E 2Y2
51.0255197,-114.0951500,3223,14 Street SW,T2T 3V8
51.0950271,-114.0529385,4804,Edmonton Trail NE,T2E 3V8
51.0936082,-114.0528219,4524,Edmonton Trail NE,T2E 3V8
51.0798955,-114.1846305,6912,29 Avenue NW,T3B 0J4
51.0211207,-114.1226781,2660,Hochwald Avenue SW,T3E 7H5
51.0199532,-114.1222186,2550,Dieppe Avenue SW,T3E 7H7
51.0204301,-114.1211092,2633,Hochwald Avenue SW,T3E 7K2
51.0204456,-114.1192420,2531,Hochwald Avenue SW,T3E 7K3
51.0211179,-114.1193178,2530,Hochwald Avenue SW,T3E 7H5
51.0838985,-114.0490327,635,35 Avenue NE,T2E 2L2
51.0901413,-114.2008517,138,Bowness Centre NW,T3B 5M5
51.1362087,-114.2375555,10307,Eamon Road NW,T3G 5H2
50.8776271,-114.0357525,803,Chaparral Drive SE,T2X 0E5
51.1599942,-114.2168303,11877,85 Street NW,T3R 1J3
51.1583913,-114.2149221,11481,85 Street NW,T3R 1J3
51.1595659,-114.2145100,11711,85 Street NW,T3R 1J3
51.1575072,-114.2157176,11555,85 Street NW,T3R 1J3
51.0357047,-114.0518884,1410,Olympic Way SE,T2G 2W1
51.0527139,-114.0865912,1110,Kensington Road NW,T2N 3P1
50.9675948,-114.0739896,9600,Southland Circle SW,T2V 5A1
51.1461673,-114.1873888,730,Citadel Way NW,T3G 5S6
51.0662609,-114.0647127,140,15 Avenue NW,T2M 0G6
51.0488142,-114.0118843,405,18 Street SE,T2E 6J5
51.0480687,-114.0122164,615,18 Street SE,T2E 3L9
51.0502882,-114.0091580,315,19 Street NE,T2E 6J7
51.1344256,-114.2390491,3,Tuscany Springs Gardens NW,T3L2R3
51.1341543,-114.2384157,21,Tuscany Springs Gardens NW,T3L2R3
51.1342518,-114.2391881,282,Tuscany Springs Boulevard NW,T3L2R6
51.1337621,-114.2381848,252,Tuscany Springs Boulevard NW,T3L2R6
51.1340617,-114.2378425,39,Tuscany Springs Gardens NW,T3L2R3
51.1344529,-114.2373851,53,Tuscany Springs Gardens NW,T3L2R3
51.1347426,-114.2380246,73,Tuscany Springs Gardens NW,T3L2R3
51.1350285,-114.2386016,91,Tuscany Springs Gardens NW,T3L2R4
51.1354983,-114.2396156,123,Tuscany Springs Gardens NW,T3L2R4
51.1352814,-114.2398549,127,Tuscany Springs Gardens NW,T3L2R4
51.1349313,-114.2396727,148,Tuscany Springs Gardens NW,T3L2R5
51.1349643,-114.2391435,98,Tuscany Springs Gardens NW,T3L2R5
51.1346492,-114.2384941,80,Tuscany Springs Gardens NW,T3L2R5
51.1343942,-114.2378997,62,Tuscany Springs Gardens NW,T3L2R4
51.1347167,-114.2398910,147,Tuscany Springs Gardens NW,T3L2R5
51.1346243,-114.2402893,306,Tuscany Springs Boulevard NW,T3L2R6
51.1344012,-114.2395712,286,Tuscany Springs Boulevard NW,T3L2R6
51.1319898,-114.2360705,1000,Tuscarora Manor NW,T3L2J9
51.1312758,-114.2351926,2000,Tuscarora Manor NW,T3L2J9
51.1313339,-114.2362876,3000,Tuscarora Manor NW,T3L2J9
51.0118374,-114.1147336,2288,47 Avenue SW,T2T 6J9
51.0419044,-114.0602732,1100,1 Street SE,T2G 1B1
51.0419750,-114.0594063,225,11 Avenue SE,T2G 0G3
51.0415865,-114.0597663,220,12 Avenue SE,T2G 0R5
51.1236489,-113.9452598,850,Saddletowne Circle NE,T3J 0H5
50.8777292,-114.0363287,803,Chaparral Drive SE,T2X 0E5
50.8777681,-114.0355831,803,Chaparral Drive SE,T2X 0E5
50.8776058,-114.0357189,802,Chaparral Drive SE,T2X 0E5
50.8862226,-114.0260385,10,Chaparral Drive SE,T2X 3R7
50.8861878,-114.0259075,10,Chaparral Drive SE,T2X 3R7
50.8863596,-114.0363358,225,Chaparral Drive SE,T2X 3K9
51.0518702,-113.9795139,3725,Memorial Drive SE,T2A 4V6
51.0445886,-114.0530586,850,4 Street SE,T2G 1R1
51.0331103,-114.0719030,2207,4 Street SW,T2S 1X1
51.1185329,-113.9519487,355,Martin Crossing Place NE,T3J 0L2
50.9498698,-113.9981567,11527,29 Street SE,T2Z 0N4
51.0115516,-114.0505002,4640,Manhattan Road SE,T2G 4B5
51.0322556,-114.0706709,329,23 Avenue SW,T2S 0J3
51.0522008,-114.0879365,1133,Kensington Road NW,T2N 3P4
51.0483936,-114.0729532,525,5 Avenue SW,T2P 3R7
51.0578546,-114.0778882,709,2 Avenue NW,T2N 0E4
51.0628030,-114.0077454,1003,Mayland Drive NE,T2E 6C3
51.0647079,-113.9985430,1420,Meridian Road NE,T2A 2N9
51.1061086,-114.0641112,6123,Buckthorn Road NW,T2K 2Z2
51.0527425,-114.0707770,101,3 Street SW,T2P 4G6
51.0520084,-114.0768724,717,1 Avenue SW,T2P 3B5
51.0108120,-114.0360668,1259,Highfield Crescent SE,T2G 5M2
50.9328422,-113.9704582,4600,130 Avenue SE,T2Z 0C2
51.1127728,-114.1935397,541,Silvergrove Drive NW,T3B 4R9
50.9822635,-114.0406172,33,Heritage Meadows Way SE,T2H 3B8
50.9288807,-114.0288951,1221,Canyon Meadows Drive SE,T2J 6G2
50.9299608,-114.0301396,1221,Canyon Meadows Drive SE,T2J 6G2
51.0369429,-114.0707936,1800,4 Street SW,T2S 2S4
51.1304870,-114.0312189,175,Aero Way NE,T2E 6K2
51.1299620,-114.0270119,217,Aero Court NE,T2E 7C6
51.1325434,-114.0271873,237,Aero Way NE,T2E 8Z9
51.1933324,-113.9277900,260199,High Plains Boulevard,T4A 0P9
50.8822636,-113.9525711,4448,Front Street SE,T3M 1M4
51.0444257,-114.0674186,215,9 Avenue SW,T2P 1K3
51.0673166,-114.0585030,222,16 Avenue NE,T2E 1J8
51.0340949,-114.0709221,2100,4 Street SW,T2S 1W7
51.1810261,-114.1503678,33,Sage Valley Circle NW,T3R 0E8
51.1811126,-114.1504434,37,Sage Valley Circle NW,T3R 0E8
51.1818868,-114.1507376,45,Sage Valley Circle NW,T3R 0E8
51.1816367,-114.1502242,46,Sage Valley Circle NW,T3R 0E8
51.1819421,-114.1506318,49,Sage Valley Circle NW,T3R 0E8
51.1816886,-114.1501196,50,Sage Valley Circle NW,T3R 0E8
51.1820144,-114.1505457,53,Sage Valley Circle NW,T3R 0E8
51.1817755,-114.1500398,54,Sage Valley Circle NW,T3R 0E8
51.1818279,-114.1499426,58,Sage Valley Circle NW,T3R 0E8
51.1820930,-114.1504722,59,Sage Valley Circle NW,T3R 0E8
51.1819189,-114.1498538,62,Sage Valley Circle NW,T3R 0E8
51.1821816,-114.1503732,65,Sage Valley Circle NW,T3R 0E8
51.1819888,-114.1498150,66,Sage Valley Circle NW,T3R 0E8
51.1820728,-114.1497413,70,Sage Valley Circle NW,T3R 0E8
51.1822636,-114.1502966,71,Sage Valley Circle NW,T3R 0E8
51.1821474,-114.1496702,74,Sage Valley Circle NW,T3R 0E8
51.1818334,-114.1508908,3,Sage Valley Court NW,T3R 0E8
51.1817803,-114.1509860,7,Sage Valley Court NW,T3R 0E8
51.1817352,-114.1511528,11,Sage Valley Court NW,T3R 0E8
51.1817202,-114.1512781,15,Sage Valley Court NW,T3R 0E8
51.1816877,-114.1514734,19,Sage Valley Court NW,T3R 0E8
51.1815869,-114.1515238,23,Sage Valley Court NW,T3R 0E8
51.1814396,-114.1515786,27,Sage Valley Court NW,T3R 0E8
51.1813261,-114.1515161,31,Sage Valley Court NW,T3R 0E8
51.1812321,-114.1513805,35,Sage Valley Court NW,T3R 0E8
51.1811888,-114.1511900,39,Sage Valley Court NW,T3R 0E8
51.1812008,-114.1509552,43,Sage Valley Court NW,T3R 0E8
51.1812763,-114.1508437,47,Sage Valley Court NW,T3R 0E8
51.1813823,-114.1507132,51,Sage Valley Court NW,T3R 0E8
51.1814512,-114.1505945,55,Sage Valley Court NW,T3R 0E8
50.9803235,-113.9968061,2720,Glenmore Trail SE,T2C 2E6
50.9800757,-113.9947572,2880,Glenmore Trail SE,T2C 2E7
50.9243481,-114.0197113,30,Deerfield Manor SE,T2J 6Z4
50.9243930,-114.0195613,34,Deerfield Manor SE,T2J 6Z4
50.9244141,-114.0193675,38,Deerfield Manor SE,T2J 6Z4
50.9244989,-114.0191195,42,Deerfield Manor SE,T2J 6Z4
50.9246446,-114.0190754,46,Deerfield Manor SE,T2J 6Z4
50.9247817,-114.0191667,50,Deerfield Manor SE,T2J 6Z4
50.9248960,-114.0193564,54,Deerfield Manor SE,T2J 6Z4
50.9248836,-114.0196014,58,Deerfield Manor SE,T2J 6Z4
51.1460540,-114.0670849,2011,Country Hills Circle NW,T3K 4Z2
51.1460790,-114.0669491,2015,Country Hills Circle NW,T3K 4Z2
51.1464064,-114.0673438,2016,Country Hills Circle NW,T3K 4Z2
51.1464402,-114.0672206,2020,Country Hills Circle NW,T3K 4Z2
51.1464817,-114.0671039,2024,Country Hills Circle NW,T3K 4Z2
51.1465300,-114.0669818,2028,Country Hills Circle NW,T3K 4Z2
51.1465733,-114.0668736,2032,Country Hills Circle NW,T3K 4Z2
51.1466097,-114.0667599,2036,Country Hills Circle NW,T3K 4Z2
51.1466536,-114.0666595,2040,Country Hills Circle NW,T3K 4Z2
51.1466744,-114.0665258,2044,Country Hills Circle NW,T3K 4Z2
51.1467228,-114.0664151,2048,Country Hills Circle NW,T3K 4Z2
51.1467734,-114.0663125,2052,Country Hills Circle NW,T3K 4Z2
51.1468393,-114.0662096,2056,Country Hills Circle NW,T3K 4Z2
51.1468806,-114.0660691,2060,Country Hills Circle NW,T3K 4Z2
51.1469025,-114.0659018,2064,Country Hills Circle NW,T3K 4Z2
51.1468756,-114.0657288,2068,Country Hills Circle NW,T3K 4Z2
51.1468307,-114.0656182,2072,Country Hills Circle NW,T3K 4Z2
51.1465305,-114.0659591,2075,Country Hills Circle NW,T3K 4Z2
51.1467736,-114.0655250,2076,Country Hills Circle NW,T3K 4Z2
51.1464768,-114.0658501,2079,Country Hills Circle NW,T3K 4Z2
51.1467208,-114.0654198,2080,Country Hills Circle NW,T3K 4Z2
51.1464153,-114.0657312,2083,Country Hills Circle NW,T3K 4Z2
51.1466653,-114.0653267,2084,Country Hills Circle NW,T3K 4Z2
51.1463642,-114.0656237,2087,Country Hills Circle NW,T3K 4Z2
51.1466166,-114.0652168,2088,Country Hills Circle NW,T3K 4Z2
51.1463138,-114.0655227,2091,Country Hills Circle NW,T3K 4Z2
51.1465619,-114.0651022,2092,Country Hills Circle NW,T3K 4Z2
51.1457140,-114.0663579,2150,Country Hills Circle NW,T3K 4Z2
51.1460112,-114.0660182,2151,Country Hills Circle NW,T3K 4Z2
51.1457696,-114.0664392,2154,Country Hills Circle NW,T3K 4Z2
51.1460596,-114.0661257,2155,Country Hills Circle NW,T3K 4Z2
51.1458191,-114.0665331,2158,Country Hills Circle NW,T3K 4Z2
51.1461146,-114.0662234,2159,Country Hills Circle NW,T3K 4Z2
51.1458711,-114.0666243,2162,Country Hills Circle NW,T3K 4Z2
51.1461683,-114.0663396,2163,Country Hills Circle NW,T3K 4Z2
51.1462300,-114.0664331,2167,Country Hills Circle NW,T3K 4Z2
51.1462780,-114.0665331,2171,Country Hills Circle NW,T3K 4Z2
51.0995817,-114.1686246,1204,Varsity Estates Road NW,T3B 2X2
51.0995961,-114.1688823,1206,Varsity Estates Road NW,T3B 2X2
51.0674848,-114.0432192,802,16 Avenue NE,T2E 1K8
50.9890818,-113.9574481,5325,72 Avenue SE,T2C 4X6
50.9881740,-113.9539759,5381,72 Avenue SE,T2C 4X6
51.1252480,-114.1736898,4,Hawks Court NW,T3G 3B7
51.1254459,-114.1738317,8,Hawks Court NW,T3G 3B7
51.1255058,-114.1742082,12,Hawks Court NW,T3G 3B7
51.1254422,-114.1744681,16,Hawks Court NW,T3G 3B7
51.1252718,-114.1745302,20,Hawks Court NW,T3G 3B7
51.1248887,-114.1745376,3,Hawks Place NW,T3G 3B7
51.1247393,-114.1745396,7,Hawks Place NW,T3G 3B7
51.1245982,-114.1743482,11,Hawks Place NW,T3G 3B7
51.0140803,-114.0672145,4508,Stanley Road SW,T2S 2P9
51.0140636,-114.0671320,4510,Stanley Road SW,T2S 2P9
51.0140129,-114.0669544,4516,Stanley Road SW,T2S 2P9
51.0138882,-114.0667411,4518,Stanley Road SW,T2S 2P9
51.0138403,-114.0667021,4520,Stanley Road SW,T2S 2P9
51.0137223,-114.0666511,4522,Stanley Road SW,T2S 2P9
51.0136748,-114.0666509,4524,Stanley Road SW,T2S 2P9
51.0135571,-114.0666835,4526,Stanley Road SW,T2S 2P9
51.0135061,-114.0667074,4528,Stanley Road SW,T2S 2P9
51.0134237,-114.0667359,4530,Stanley Road SW,T2S 2P9
51.0133672,-114.0667600,4532,Stanley Road SW,T2S 2P9
51.0130573,-114.0668636,4540,Stanley Road SW,T2S 2P9
51.0159496,-114.1555721,4807,41 Avenue SW,T3E 1H2
51.0159275,-114.1557983,4811,41 Avenue SW,T3E 1H2
51.0159406,-114.1560047,4815,41 Avenue SW,T3E 1H2
51.0159436,-114.1562504,4819,41 Avenue SW,T3E 1H2
51.0159024,-114.1564602,4823,41 Avenue SW,T3E 1H2
51.0158701,-114.1566757,4827,41 Avenue SW,T3E 1H2
51.0158329,-114.1568836,4831,41 Avenue SW,T3E 1H2
51.0157491,-114.1570773,4835,41 Avenue SW,T3E 1H2
51.0156960,-114.1573010,4839,41 Avenue SW,T3E 1H2
51.0357953,-114.1599235,5203,Grove Hill Road SW,T3E 4G7
51.0358531,-114.1601540,5207,Grove Hill Road SW,T3E 4G7
51.0359033,-114.1604115,5211,Grove Hill Road SW,T3E 4G7
51.0359316,-114.1606967,5215,Grove Hill Road SW,T3E 4G7
51.0359406,-114.1609935,5219,Grove Hill Road SW,T3E 4G7
51.0359471,-114.1612343,5303,Grove Hill Road SW,T3E 4G7
51.0359663,-114.1614947,5307,Grove Hill Road SW,T3E 4G7
51.0359158,-114.1617403,5311,Grove Hill Road SW,T3E 4G7
51.0359240,-114.1620050,5315,Grove Hill Road SW,T3E 4G7
51.0359517,-114.1622637,5319,Grove Hill Road SW,T3E 4G7
51.0359404,-114.1624922,5323,Grove Hill Road SW,T3E 4G7
51.0359417,-114.1627735,5327,Grove Hill Road SW,T3E 4G7
51.0359594,-114.1630095,5331,Grove Hill Road SW,T3E 4G7
51.0359748,-114.1635405,5335,Grove Hill Road SW,T3E 4G7
50.9491326,-113.9940323,3131,114 Avenue SE,T2Z 3X2
50.9727920,-114.0825774,8948,Elbow Drive SW,T2V 0H9
51.0729447,-113.9326542,5,Coronado Place NE,T1Y 6N9
51.0729599,-113.9328568,9,Coronado Place NE,T1Y 6N9
51.0729360,-113.9330980,13,Coronado Place NE,T1Y 6N9
51.0729603,-113.9333080,17,Coronado Place NE,T1Y 6N9
51.0729617,-113.9335485,21,Coronado Place NE,T1Y 6N9
